name,x,y,z
Hgf,30.516427,32.175723,1
Hgf,30.296253,32.909508,1
Hgf,30.659645,30.200033,1
Hgf,33.724003,32.051663,1
Hgf,30.294517,32.491536,1
Hgf,33.760594,32.096360,1
Hgf,31.093694,30.415302,1
Hgf,31.466671,32.703588,1
Hgf,31.602176,32.318529,1
Hgf,30.482394,31.922298,1
Hgf,30.362863,32.524706,1
Hgf,31.305837,31.906062,1
Hgf,32.664209,30.515972,1
Met,30.723261,29.940205,1
Met,32.017929,30.083897,1
Met,30.004805,31.069095,1
Met,32.244196,30.816794,1
Met,30.491558,30.220599,1
Met,32.092859,30.910049,1
Met,30.470221,32.195955,1
Met,31.766418,33.322840,1
Met,30.725808,31.774967,1
Met,30.848692,33.255624,1
Met,33.104499,30.204995,1
Met,33.595213,30.557189,1
Met,31.203021,31.638958,1
Met,32.364399,30.027205,1
Met,30.344511,33.010936,1
Il6,30.799955,33.292085,1
Il6ra,31.517176,31.386303,1
Il6ra,33.014365,30.205110,1
Il6ra,30.828337,30.329700,1
Il6ra,32.038678,32.553132,1
Il6ra,32.655863,31.754920,1
Il6ra,31.057795,32.918435,1
Il6ra,32.911058,32.746347,1
Il6ra,31.762882,32.653046,1
Il6ra,33.818253,30.938171,1
Efnb1,32.033888,31.155048,1
Efnb1,31.732818,30.732610,1
Efnb1,30.062611,30.774900,1
Efnb1,30.383772,32.979860,1
Efnb1,31.554853,30.500305,1
Efnb1,33.408918,32.663418,1
Efnb1,31.307830,31.752146,1
Ephb2,33.485998,32.843481,1
Ephb2,31.940878,33.654204,1
Ephb2,31.371505,30.567669,1
Ephb2,30.481430,32.832474,1
Ephb2,31.326826,31.830770,1
Ephb2,32.095449,33.524673,1
Ephb2,31.360935,30.213019,1
Ephb2,31.891404,33.041911,1
Ephb2,31.994683,31.027751,1
Ephb2,33.783587,31.542106,1
Ephb2,31.044747,33.376920,1
Ephb2,31.142481,30.057457,1
Ephb2,33.118878,33.132900,1
Ephb2,30.071772,32.179473,1
Ephb2,31.496355,32.707580,1
Ephb2,33.284562,31.282233,1
Spp1,33.623976,32.306334,1
Spp1,32.129509,33.540824,1
Spp1,32.337577,31.323672,1
Spp1,30.055442,30.582705,1
Spp1,33.222131,30.969998,1
Spp1,31.164993,30.136572,1
Spp1,32.338684,33.218871,1
Spp1,31.245763,32.656458,1
Spp1,30.163629,32.533334,1
Spp1,31.927159,32.647347,1
Cd44,32.671012,31.643526,1
Cd44,33.212231,31.422184,1
Cd44,32.543010,33.534771,1
Cd44,33.280970,31.851747,1
Cd44,32.467509,29.879012,1
Cd44,32.504696,33.233919,1
Cd44,30.618374,30.414589,1
Cd44,31.661042,33.474001,1
Cd44,30.196383,30.959813,1
Cd44,33.642453,30.890723,1
Cd44,32.077247,30.506283,1
Ccl2,33.341371,32.132648,1
Ccl2,33.572044,31.984900,1
Ccl2,31.721324,30.046221,1
Ccl2,32.810806,33.304971,1
Ccl2,30.617843,30.757317,1
Ccl2,31.303625,31.358256,1
Ccl2,31.819870,31.092429,1
Ccl2,31.094678,31.199935,1
Ccl2,32.115310,32.577600,1
Ccl2,33.812425,31.782472,1
Ccr2,31.974040,31.257974,1
Ccr2,33.579103,32.252392,1
Ccr2,33.277768,31.666707,1
Ccr2,33.104015,32.607110,1
Ccr2,32.715732,31.596650,1
Ccr2,33.719630,31.084086,1
Ccr2,33.669157,31.443630,1
Ccr2,32.852298,30.347355,1
Bmp4,32.318780,31.089903,1
Bmp4,31.764066,29.954187,1
Bmp4,32.898290,32.019254,1
Bmp4,32.131333,32.903268,1
Bmp4,32.199361,32.641991,1
Bmpr2,31.390065,33.153868,1
Bmpr2,32.528603,32.373320,1
Bmpr2,31.278411,32.880760,1
Bmpr2,33.876157,32.099858,1
Bmpr2,31.502645,32.668101,1
Bmpr2,30.036732,30.954251,1
Bmpr2,30.848419,31.884556,1
Bmpr2,30.523735,31.022734,1
Bmpr2,30.018948,32.567102,1
Bmpr2,33.413704,31.565892,1
Bmpr2,33.279932,32.256428,1
Bmpr2,33.768600,31.015294,1
Fgf2,32.046331,32.493789,1
Fgf2,32.938948,33.148988,1
Fgf2,30.640477,31.681393,1
Fgf2,31.355014,32.581519,1
Fgf2,32.838790,30.707977,1
Fgf2,31.916805,33.362331,1
Fgf2,30.687956,30.279126,1
Fgfr1,32.140650,31.008748,1
Fgfr1,32.319708,31.611530,1
Fgfr1,31.310098,29.663325,1
Fgfr1,30.951479,33.214853,1
Fgfr1,31.581745,29.560640,1
Egf,31.015071,31.760772,1
Egf,32.031086,29.727029,1
Egf,31.337084,29.737264,1
Egf,30.655163,32.860027,1
Egf,31.729640,32.993951,1
Egf,31.889408,32.424644,1
Egf,33.516317,31.988458,1
Egf,32.679117,30.780136,1
Egf,31.738609,31.659097,1
Egfr,30.906247,32.181567,1
Egfr,30.074943,30.712068,1
Egfr,30.137813,31.539419,1
Egfr,31.625939,30.823026,1
Egfr,31.450707,32.181991,1
Egfr,30.020737,32.320310,1
Egfr,30.452210,31.774011,1
Egfr,32.144415,32.729585,1
Jag1,32.908900,31.160338,1
Jag1,31.800787,31.180443,1
Jag1,32.656507,32.445706,1
Jag1,32.645991,31.038668,1
Jag1,31.726455,30.761115,1
Jag1,30.638072,30.565434,1
Jag1,31.046682,30.831869,1
Jag1,32.880955,33.277445,1
Jag1,30.980323,31.199789,1
Jag1,31.388663,31.885534,1
Jag1,30.509062,31.814923,1
Jag1,32.784987,32.635324,1
Jag1,30.565172,30.060943,1
Dll4,31.422134,30.190800,1
Dll4,31.989402,30.510921,1
Dll4,31.778264,31.476185,1
Dll4,33.330357,32.331114,1
Dll4,32.462062,33.224999,1
Dll4,31.507095,31.207109,1
Dll4,30.576363,32.626687,1
Dll4,31.422214,29.770928,1
Dll4,30.927011,33.274916,1
Dll4,31.744541,31.743920,1
Dll4,31.060761,30.952089,1
Dll4,32.603268,32.352364,1
Dll4,32.788357,29.845915,1
Dll4,32.965401,31.332107,1
Dll4,30.053515,32.116460,1
Dll4,31.315117,32.783997,1
Notch1,31.976775,33.178528,1
Notch1,31.215536,30.614861,1
Notch1,33.619228,31.877012,1
Notch1,31.125130,30.952896,1
Notch1,31.044537,33.480081,1
Notch1,30.750510,30.431032,1
Apoe,30.548888,30.038206,1
Apoe,31.259255,32.539537,1
Apoe,30.516510,32.911005,1
Apoe,32.538257,32.259125,1
Apoe,32.077458,33.253944,1
Apoe,31.049805,30.617653,1
Apoe,31.553917,33.393010,1
Apoe,33.607860,31.960655,1
Apoe,32.340262,33.525931,1
Apoe,30.419039,32.468323,1
Apoe,32.612420,32.329710,1
Apoe,31.378246,30.132321,1
Apoe,32.051611,30.053117,1
Lrp1,30.099001,30.790336,1
Lrp1,30.094388,32.504893,1
Lrp1,31.020277,32.465721,1
Lrp1,31.891939,31.385377,1
Lrp1,32.113146,32.098948,1
Lrp1,30.202626,31.480074,1
Lrp1,32.687033,31.660268,1
Lrp1,31.484016,32.675893,1
Lrp1,32.561318,32.102623,1
Lrp1,32.850509,30.174600,1
Lrp1,31.545046,32.631514,1
Thbs1,32.929575,32.200521,1
Thbs1,30.260549,32.790749,1
Cd47,31.788317,30.163313,1
Cd47,32.969140,32.871948,1
Tgfb1,39.748187,30.793595,1
Tgfb1,39.729696,30.383375,1
Tgfb1,39.077270,30.273375,1
Tgfb1,38.616804,30.485766,1
Tgfb1,38.002136,30.634963,1
Tgfb1,38.246446,30.010818,1
Tgfb1,40.623401,31.595587,1
Tgfb1,40.107909,32.163346,1
Tgfb1,40.157126,31.828608,1
Tgfbr1,38.007899,32.098774,1
Tgfbr1,38.950507,30.605653,1
Tgfbr1,39.069272,30.254363,1
Tgfbr1,39.061088,32.024421,1
Tgfbr1,39.578494,29.318809,1
Tgfbr1,39.939635,30.655035,1
Tgfbr2,40.770017,31.569221,1
Tgfbr2,38.986346,32.271299,1
Tgfbr2,40.044807,30.883054,1
Tgfbr2,38.158833,32.128374,1
Tgfbr2,38.313067,29.623084,1
Tgfbr2,38.654213,30.278862,1
Tgfbr2,39.815281,29.559932,1
Tgfbr2,40.397394,30.497964,1
Tgfbr2,38.313533,30.965820,1
Wnt5a,39.097816,32.705162,1
Wnt5a,40.552757,30.803436,1
Wnt5a,40.297161,30.694819,1
Wnt5a,40.115037,29.863885,1
Wnt5a,38.999285,29.543004,1
Wnt5a,38.247613,29.775217,1
Wnt5a,38.055714,31.987933,1
Fzd1,39.617201,31.693093,1
Fzd1,38.995201,29.510799,1
Fzd1,40.045741,30.459129,1
Fzd1,40.462914,31.410355,1
Fzd1,40.514697,29.775618,1
Fzd1,40.063721,30.036261,1
Fzd1,39.826812,30.375464,1
Fzd1,40.452134,30.361952,1
Fzd1,38.284490,31.831821,1
Fzd1,39.482157,30.151757,1
Ror2,40.494329,31.871667,1
Ror2,40.626451,30.575617,1
Ror2,40.172125,32.071106,1
Ror2,40.012890,31.623542,1
Ror2,40.490492,31.222620,1
Ror2,39.066591,31.472213,1
Ror2,38.795146,32.286025,1
Ror2,39.141989,31.620670,1
Cxcl12,37.853693,30.564767,1
Cxcl12,39.877497,29.938253,1
Cxcl12,38.917761,29.445208,1
Cxcl12,38.714297,29.867477,1
Cxcl12,40.171462,31.327436,1
Cxcl12,38.838073,31.971654,1
Cxcl12,40.057948,30.742407,1
Cxcl12,37.631175,30.537096,1
Cxcl12,38.718920,30.444445,1
Cxcl12,40.277502,30.734151,1
Cxcl12,40.391145,31.321392,1
Cxcl12,39.393905,32.552353,1
Cxcl12,39.596782,32.528075,1
Cxcr4,40.932745,31.360657,1
Cxcr4,40.925444,31.424302,1
Cxcr4,40.753211,31.708067,1
Vegfa,39.956561,29.815498,1
Vegfa,40.635628,31.290312,1
Vegfa,38.344719,30.108863,1
Vegfa,38.143899,29.726606,1
Vegfa,40.554176,30.948085,1
Vegfa,39.834523,31.330117,1
Vegfa,38.982925,29.292205,1
Kdr,38.801191,31.196105,1
Kdr,38.651701,31.843007,1
Kdr,40.740438,30.952668,1
Kdr,40.045916,31.663784,1
Kdr,40.640376,31.405054,1
Kdr,39.107370,30.615116,1
Flt1,38.457015,32.401120,1
Flt1,39.912504,29.817727,1
Flt1,37.579217,31.150385,1
Flt1,39.007050,29.314125,1
Flt1,40.022071,31.331244,1
Pdgfb,40.888870,31.297721,1
Pdgfb,39.050399,30.295911,1
Pdgfb,40.977347,30.709309,1
Pdgfb,39.523709,32.362688,1
Pdgfb,39.247512,30.887633,1
Pdgfb,38.995079,30.226069,1
Pdgfb,40.596006,30.059360,1
Pdgfrb,40.553491,30.136096,1
Pdgfrb,39.833075,31.880765,1
Pdgfrb,39.049675,30.028598,1
Pdgfrb,39.051467,30.008076,1
Pdgfrb,39.850069,32.106939,1
Pdgfrb,38.814500,29.833372,1
Pdgfrb,38.579421,30.089226,1
Pdgfrb,39.549619,29.605394,1
Pdgfrb,38.279345,30.465721,1
Pdgfrb,38.919275,30.896134,1
Pdgfrb,38.909301,30.303298,1
Pdgfrb,40.300600,29.778269,1
Pdgfrb,37.727773,30.704123,1
Pdgfrb,38.990110,30.409859,1
Pdgfrb,39.201262,29.253251,1
Hgf,40.132863,31.202310,1
Hgf,38.387077,30.338584,1
Hgf,38.438304,29.971838,1
Hgf,39.411026,30.534106,1
Hgf,37.801855,31.570570,1
Hgf,38.499558,31.919497,1
Hgf,40.116441,31.094599,1
Hgf,38.233161,31.231792,1
Hgf,39.002455,29.658275,1
Hgf,40.474138,29.886354,1
Hgf,39.314404,31.213760,1
Hgf,39.909741,30.194145,1
Hgf,38.905624,31.549936,1
Hgf,38.979519,30.122574,1
Met,39.849048,32.087436,1
Met,39.304042,30.081679,1
Met,39.095364,29.821169,1
Met,38.444935,31.575406,1
Met,39.912719,31.777156,1
Met,39.704566,30.601539,1
Met,39.851676,30.835957,1
Met,38.426442,32.014356,1
Met,39.646743,30.423069,1
Met,40.171880,32.050293,1
Met,38.931688,32.327746,1
Met,39.508304,30.548508,1
Met,39.490055,30.704369,1
Met,40.682042,29.964924,1
Met,38.447574,29.487012,1
Met,39.461572,30.654426,1
Met,39.552083,30.989447,1
Met,37.992566,31.391534,1
Met,37.882217,31.149450,1
Met,38.961189,31.095025,1
Il6,39.559835,32.694426,1
Il6,38.740930,31.799019,1
Il6,40.291297,32.397033,1
Il6ra,39.472750,32.369732,1
Il6ra,39.733924,31.100378,1
Il6ra,39.014627,29.629393,1
Il6ra,38.947069,30.227852,1
Il6ra,40.593623,30.860417,1
Il6ra,39.992542,30.849629,1
Il6ra,38.469083,31.548526,1
Il6ra,39.349559,29.482575,1
Il6ra,39.081776,31.002088,1
Il6ra,39.478012,31.330620,1
Il6ra,39.836924,30.216923,1
Efnb1,40.064307,31.681094,1
Efnb1,40.821322,31.785483,1
Efnb1,38.635343,32.523067,1
Efnb1,38.765656,29.791714,1
Efnb1,37.878799,31.204261,1
Efnb1,39.232248,30.819397,1
Efnb1,40.183252,30.406617,1
Efnb1,38.632466,31.865808,1
Efnb1,38.880466,30.005306,1
Efnb1,38.994587,31.295093,1
Ephb2,38.720226,31.319278,1
Ephb2,39.920277,30.192035,1
Ephb2,40.695395,30.633692,1
Ephb2,39.367020,29.293937,1
Ephb2,39.392558,32.288393,1
Ephb2,39.835025,31.122985,1
Ephb2,38.342152,32.050195,1
Ephb2,39.733531,30.217351,1
Ephb2,39.296916,30.160947,1
Ephb2,39.706518,30.998861,1
Ephb2,38.249845,30.356401,1
Ephb2,39.283699,31.122831,1
Ephb2,37.872494,30.332621,1
Ephb2,40.656032,31.605698,1
Spp1,38.503901,30.083767,1
Spp1,40.894353,31.482651,1
Spp1,38.214814,31.138546,1
Spp1,40.331041,29.762399,1
Spp1,39.076477,29.417915,1
Spp1,40.377449,32.050175,1
Spp1,38.539967,32.410486,1
Spp1,39.024206,31.278076,1
Spp1,38.004233,31.757597,1
Cd44,37.784026,30.974563,1
Cd44,40.014821,31.144144,1
Cd44,38.308576,30.563968,1
Cd44,38.577890,29.440889,1
Cd44,38.699662,30.036630,1
Cd44,37.700791,30.546965,1
Cd44,38.577591,29.605649,1
Cd44,38.825089,32.404003,1
Cd44,40.264409,32.138755,1
Cd44,40.513901,29.867240,1
Cd44,40.477960,32.041548,1
Cd44,40.227569,31.748787,1
Cd44,38.804488,29.881884,1
Cd44,38.532828,32.196498,1
Ccl2,38.597388,29.859992,1
Ccl2,37.865879,30.724220,1
Ccl2,38.928184,31.244073,1
Ccl2,37.865183,30.639011,1
Ccl2,39.103611,31.604190,1
Ccl2,40.674437,30.134391,1
Ccl2,38.168503,29.940110,1
Ccl2,40.586966,30.728257,1
Ccl2,39.352420,32.370638,1
Ccr2,40.541696,30.245831,1
Ccr2,40.942371,31.256434,1
Ccr2,39.327106,29.882811,1
Ccr2,40.772536,30.867617,1
Ccr2,40.071585,29.482734,1
Ccr2,40.783036,31.359617,1
Ccr2,38.078183,32.043853,1
Ccr2,40.446608,29.893251,1
Ccr2,39.584081,29.461587,1
Ccr2,38.982387,32.043766,1
Ccr2,40.488618,32.030601,1
Ccr2,38.475268,29.904013,1
Ccr2,39.335246,32.345075,1
Bmp4,37.639207,31.471527,1
Bmp4,40.123130,30.028587,1
Bmp4,39.554630,30.326017,1
Bmp4,40.410321,31.803923,1
Bmp4,39.243542,30.587654,1
Bmpr2,39.687734,32.196521,1
Bmpr2,40.345697,31.418330,1
Bmpr2,37.644768,31.170805,1
Bmpr2,39.015630,31.636850,1
Bmpr2,39.906659,31.012012,1
Bmpr2,39.307989,29.825008,1
Bmpr2,39.832854,32.574731,1
Bmpr2,39.438933,30.412378,1
Bmpr2,39.111474,32.572793,1
Bmpr2,38.704056,29.403922,1
Fgf2,40.658848,31.688434,1
Fgf2,40.195470,31.448886,1
Fgf2,39.307839,29.519006,1
Fgf2,40.082081,30.993836,1
Fgf2,39.411836,30.376517,1
Fgf2,38.957834,31.644084,1
Fgfr1,40.516389,32.007183,1
Fgfr1,40.479977,31.461499,1
Fgfr1,39.154780,30.593413,1
Fgfr1,38.630438,30.237074,1
Fgfr1,40.079037,29.641167,1
Fgfr1,39.600371,29.928327,1
Fgfr1,39.908511,29.745714,1
Egf,38.944904,31.324088,1
Egf,40.096870,31.338401,1
Egf,38.788964,32.575570,1
Egf,39.959991,30.983194,1
Egf,40.668158,30.469734,1
Egf,37.604798,30.998290,1
Egf,38.999063,29.679965,1
Egfr,39.517701,31.814510,1
Egfr,39.985726,30.558345,1
Egfr,40.179405,31.164102,1
Egfr,38.236313,31.114261,1
Egfr,40.335145,30.542410,1
Egfr,40.328526,30.123628,1
Egfr,38.614528,30.878486,1
Jag1,39.088585,32.586649,1
Jag1,39.519061,29.842257,1
Jag1,40.623695,30.133039,1
Jag1,40.331982,31.858763,1
Jag1,39.773403,29.494924,1
Jag1,39.992914,31.430332,1
Jag1,38.557321,31.436135,1
Jag1,40.368665,31.854208,1
Dll4,38.618700,30.951356,1
Dll4,38.931339,30.760065,1
Dll4,38.154595,32.020116,1
Dll4,39.964546,30.435433,1
Dll4,40.343200,29.716534,1
Dll4,37.954233,29.912498,1
Dll4,39.312644,31.439442,1
Dll4,39.975798,29.970347,1
Dll4,39.069187,31.318928,1
Dll4,39.782249,31.190064,1
Dll4,39.994517,32.547748,1
Notch1,38.993928,32.522855,1
Notch1,40.279605,31.103333,1
Notch1,39.922717,30.568165,1
Notch1,38.966712,32.526444,1
Notch1,39.591245,31.260169,1
Notch1,40.381514,30.749029,1
Apoe,38.962932,30.465117,1
Apoe,39.521112,32.140733,1
Apoe,38.875516,30.145053,1
Apoe,40.450757,29.965699,1
Apoe,38.185986,30.608825,1
Apoe,38.215829,29.969621,1
Apoe,40.362605,32.186070,1
Apoe,37.625734,31.095208,1
Apoe,39.594275,30.899526,1
Apoe,38.359368,31.819692,1
Apoe,37.775182,30.595644,1
Apoe,40.167777,32.045286,1
Apoe,40.924007,30.371556,1
Apoe,41.011017,31.091915,1
Lrp1,40.217215,31.867432,1
Lrp1,39.332530,32.335531,1
Lrp1,40.126717,31.178929,1
Lrp1,38.782430,32.562103,1
Lrp1,38.037290,30.250310,1
Lrp1,38.814035,30.011100,1
Lrp1,39.867645,31.033439,1
Lrp1,37.672798,31.414702,1
Lrp1,39.313013,32.434735,1
Lrp1,40.067247,29.517478,1
Lrp1,38.849417,32.597299,1
Lrp1,38.337587,30.206254,1
Lrp1,39.452261,30.148369,1
Thbs1,39.838162,29.690125,1
Thbs1,39.792060,29.453526,1
Thbs1,39.055267,30.759658,1
Thbs1,38.820748,32.538150,1
Thbs1,38.157417,29.810698,1
Thbs1,38.378571,31.802158,1
Thbs1,40.286977,29.831178,1
Thbs1,39.114061,31.165268,1
Thbs1,40.426616,29.931577,1
Thbs1,38.083014,31.386537,1
Thbs1,39.617361,32.052740,1
Cd47,39.715123,31.664784,1
Cd47,39.896834,30.123723,1
Tgfb1,47.450888,29.557876,1
Tgfb1,47.988850,31.329785,1
Tgfb1,47.811954,32.204121,1
Tgfb1,48.384308,29.897314,1
Tgfb1,47.237483,28.998359,1
Tgfb1,47.159405,29.336677,1
Tgfb1,46.623826,29.564823,1
Tgfb1,48.417395,31.534126,1
Tgfb1,46.742709,29.889506,1
Tgfb1,47.346127,30.685284,1
Tgfb1,46.736879,28.865707,1
Tgfb1,46.219409,32.585446,1
Tgfb1,47.701961,29.293812,1
Tgfbr1,48.450463,30.354883,1
Tgfbr1,45.275347,30.867919,1
Tgfbr1,45.945284,31.411758,1
Tgfbr1,47.972447,31.419485,1
Tgfbr1,47.543710,28.988534,1
Tgfbr1,47.802166,30.674803,1
Tgfbr1,45.549692,30.160543,1
Tgfbr1,47.589022,32.171308,1
Tgfbr1,45.653001,32.281402,1
Tgfbr2,46.849936,32.631701,1
Tgfbr2,48.269502,29.785456,1
Tgfbr2,47.132714,31.805285,1
Tgfbr2,47.448003,30.716500,1
Tgfbr2,48.367930,32.135648,1
Tgfbr2,47.198302,29.121585,1
Tgfbr2,47.652959,31.990506,1
Tgfbr2,47.525070,29.855286,1
Tgfbr2,46.982551,31.010105,1
Wnt5a,46.135360,30.064915,1
Wnt5a,47.602998,30.015170,1
Wnt5a,48.039320,32.403475,1
Wnt5a,48.515269,30.454008,1
Wnt5a,47.629771,30.467358,1
Wnt5a,46.038445,31.036960,1
Wnt5a,45.155983,31.050473,1
Wnt5a,46.981419,30.709158,1
Fzd1,45.385400,32.084075,1
Fzd1,45.992934,30.239299,1
Fzd1,46.043555,31.540835,1
Fzd1,45.654592,31.244067,1
Ror2,45.555097,30.756907,1
Ror2,46.578300,30.781712,1
Ror2,48.050802,31.221661,1
Ror2,48.235584,29.645223,1
Ror2,47.986442,31.708162,1
Ror2,45.817027,29.972595,1
Ror2,46.266775,28.936034,1
Ror2,48.082916,31.628904,1
Cxcl12,45.422359,30.699523,1
Cxcl12,47.701241,32.192984,1
Cxcl12,48.555474,31.286209,1
Cxcl12,46.316032,29.838106,1
Cxcl12,48.715585,30.690182,1
Cxcl12,44.990701,30.328685,1
Cxcl12,47.265597,30.168163,1
Cxcl12,45.634955,29.994637,1
Cxcl12,45.804543,29.234009,1
Cxcl12,46.356773,30.843029,1
Cxcl12,45.158938,31.043943,1
Cxcl12,46.702826,31.069450,1
Cxcl12,46.369998,32.366912,1
Cxcl12,47.955026,31.442752,1
Cxcr4,47.828708,31.833809,1
Cxcr4,47.323112,31.325320,1
Cxcr4,46.654658,30.066931,1
Vegfa,47.771454,32.080429,1
Vegfa,47.257111,30.913059,1
Vegfa,45.817372,31.317108,1
Vegfa,45.004368,30.266837,1
Vegfa,45.525082,31.417392,1
Vegfa,48.117613,30.143584,1
Vegfa,47.195551,29.370257,1
Kdr,45.659345,29.357241,1
Kdr,48.797076,30.823690,1
Kdr,45.360279,30.837807,1
Kdr,45.943030,31.128922,1
Kdr,48.678916,31.594444,1
Kdr,45.585733,29.510309,1
Kdr,46.643389,31.829690,1
Kdr,46.418651,31.635774,1
Flt1,44.985087,30.839878,1
Flt1,47.905450,29.832434,1
Flt1,46.004849,32.080826,1
Flt1,45.657161,29.749178,1
Flt1,46.592116,30.743180,1
Flt1,48.652113,31.717819,1
Flt1,46.863520,28.879188,1
Flt1,46.133554,32.045857,1
Flt1,46.081016,32.520978,1
Flt1,46.520237,32.425615,1
Flt1,47.202055,31.390349,1
Pdgfb,47.717971,32.015490,1
Pdgfb,48.022074,29.167785,1
Pdgfb,45.867187,29.803111,1
Pdgfb,47.024653,30.326630,1
Pdgfb,47.540810,29.202581,1
Pdgfb,46.612969,30.759693,1
Pdgfb,47.267109,31.970500,1
Pdgfb,48.391373,30.241685,1
Pdgfb,45.522168,30.727259,1
Pdgfrb,47.121165,29.703927,1
Pdgfrb,48.265563,31.731131,1
Pdgfrb,46.368768,31.813179,1
Pdgfrb,45.968860,31.090399,1
Pdgfrb,48.522618,29.950771,1
Pdgfrb,48.859538,30.706028,1
Pdgfrb,46.425895,31.943060,1
Pdgfrb,46.829361,30.578100,1
Pdgfrb,47.116273,30.807392,1
Pdgfrb,45.314690,30.495691,1
Pdgfrb,48.278873,29.995448,1
Pdgfrb,46.015468,30.191574,1
Pdgfrb,45.460722,29.884222,1
Hgf,45.161659,30.643581,1
Hgf,47.952673,31.303209,1
Hgf,48.004561,30.532769,1
Hgf,45.875488,29.821571,1
Hgf,47.648946,30.504202,1
Hgf,46.345353,32.574054,1
Hgf,46.172821,29.548224,1
Hgf,45.901956,31.597750,1
Hgf,48.404260,30.167565,1
Hgf,48.678925,29.970355,1
Hgf,45.423389,30.363231,1
Hgf,45.898226,29.299754,1
Hgf,46.545183,30.248873,1
Hgf,48.421584,30.243149,1
Hgf,47.796124,29.870016,1
Hgf,45.279425,31.076472,1
Met,47.001325,30.265906,1
Met,45.451756,31.774849,1
Met,47.123668,30.804878,1
Met,46.783344,32.165467,1
Met,46.964540,31.136967,1
Met,45.355826,30.421222,1
Met,45.864116,31.424101,1
Met,48.278073,30.691253,1
Met,47.226356,29.797791,1
Met,47.780779,29.234610,1
Met,46.730549,32.416052,1
Met,46.361153,29.611070,1
Met,47.073335,29.725853,1
Il6,44.939957,31.010597,1
Il6,47.240607,31.504405,1
Il6,48.154594,32.363673,1
Il6,47.374536,31.547512,1
Il6ra,46.320020,29.185340,1
Il6ra,44.966224,30.481733,1
Il6ra,48.429785,31.194638,1
Il6ra,46.025044,30.116252,1
Il6ra,48.102658,29.941910,1
Il6ra,46.922920,31.406373,1
Il6ra,48.382460,31.989763,1
Efnb1,46.905653,32.709450,1
Efnb1,48.346438,32.166884,1
Efnb1,47.248407,30.228173,1
Efnb1,48.437708,31.732973,1
Efnb1,47.807617,31.295062,1
Efnb1,47.508958,29.018018,1
Ephb2,47.116988,28.950712,1
Ephb2,45.276129,30.170039,1
Ephb2,45.926199,32.278001,1
Ephb2,46.265077,29.452007,1
Ephb2,48.270895,30.749429,1
Ephb2,45.869469,29.848065,1
Ephb2,46.833884,31.955986,1
Ephb2,48.143669,30.649832,1
Ephb2,46.266580,29.462557,1
Ephb2,48.241886,29.710205,1
Ephb2,47.946042,31.390819,1
Ephb2,46.719966,30.039205,1
Ephb2,45.788458,30.791117,1
Ephb2,48.733207,31.601264,1
Spp1,48.462284,30.076989,1
Spp1,47.508243,32.699862,1
Spp1,45.578273,29.383698,1
Spp1,47.708210,31.034317,1
Spp1,46.073249,29.115542,1
Spp1,47.412862,31.815709,1
Spp1,45.218284,29.769144,1
Spp1,47.496132,28.996328,1
Spp1,46.063714,29.155409,1
Cd44,46.209222,30.784332,1
Cd44,46.521584,29.322429,1
Cd44,45.870801,30.911208,1
Cd44,47.293487,29.055356,1
Cd44,45.649843,32.258769,1
Cd44,46.463586,31.291555,1
Cd44,47.609675,32.025949,1
Cd44,48.387241,31.626176,1
Cd44,47.321483,29.399874,1
Cd44,48.432043,29.608688,1
Cd44,46.347488,31.007383,1
Cd44,47.098752,32.417003,1
Cd44,45.543349,31.733851,1
Cd44,46.136190,29.474897,1
Cd44,47.491330,31.705404,1
Cd44,45.609669,32.069085,1
Cd44,46.249524,29.360799,1
Cd44,46.246323,29.570015,1
Cd44,47.773743,31.035156,1
Cd44,47.229297,31.203618,1
Cd44,46.163005,32.414989,1
Cd44,47.406944,31.254784,1
Ccl2,47.643204,31.542463,1
Ccl2,46.978839,31.039822,1
Ccl2,46.580287,32.773038,1
Ccr2,46.436669,31.597793,1
Ccr2,45.957167,30.840990,1
Ccr2,45.737814,30.354526,1
Ccr2,48.436609,29.658712,1
Ccr2,46.696868,29.916432,1
Ccr2,45.824939,30.994794,1
Ccr2,47.010798,30.491148,1
Ccr2,46.318478,29.851277,1
Ccr2,45.787056,30.949927,1
Ccr2,45.830870,32.041870,1
Ccr2,46.098360,30.260520,1
Ccr2,48.680700,31.313571,1
Ccr2,45.346742,30.890934,1
Bmp4,45.348732,30.928309,1
Bmp4,46.739006,30.640746,1
Bmp4,45.530701,30.522978,1
Bmp4,48.324987,31.788091,1
Bmpr2,46.950535,31.277919,1
Bmpr2,47.515774,29.067701,1
Bmpr2,47.005690,32.461641,1
Bmpr2,48.597447,30.867870,1
Bmpr2,45.181904,31.203514,1
Bmpr2,45.987184,31.549053,1
Bmpr2,47.120451,30.486262,1
Bmpr2,47.400413,31.993905,1
Bmpr2,46.792388,30.734424,1
Bmpr2,45.819633,30.258841,1
Bmpr2,45.612759,29.434602,1
Fgf2,45.529275,31.353016,1
Fgf2,46.243256,30.973969,1
Fgf2,47.410034,29.012377,1
Fgf2,47.638585,29.021909,1
Fgf2,45.335311,31.135858,1
Fgfr1,47.874181,32.527890,1
Fgfr1,46.019525,30.322128,1
Fgfr1,47.428631,29.383494,1
Fgfr1,48.567985,30.272664,1
Fgfr1,47.963795,29.790466,1
Fgfr1,45.188771,30.627487,1
Fgfr1,47.274591,31.098722,1
